route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,route_variant
08251125-70,20251106,20251106-70-70651,70B - Uxbridge,,0,eggoG012,401572,1,1,70B
08251125-47,20251102,20251102-47-47711,47 - Hamilton GO,,1,MDDS1137,401521,1,1,47
08251125-47,20251102,20251102-47-47690,47 - Hwy. 407 Bus Term,,0,MDDS1137,401520,1,1,47
08251125-47,20251102,20251102-47-47911,47 - Hamilton GO,,1,MDDS1136,401521,1,1,47
08251125-47,20251102,20251102-47-47910,47 - Hwy. 407 Bus Term,,0,MDDS1136,401520,1,1,47
08251125-47,20251102,20251102-47-47731,47 - Hamilton GO,,1,MDDS1136,401521,1,1,47
08251125-47,20251102,20251102-47-47710,47 - Hwy. 407 Bus Term,,0,MDDS1136,401520,1,1,47
08251125-18,20251102,20251102-18-18491,18 - Hamilton GO,,1,MDDS1136,401419,1,1,18
08251125-18,20251102,20251102-18-18961,18 - Hamilton GO,,1,MDDS1135,401419,1,1,18
08251125-18,20251102,20251102-18-18931,18 - Hamilton GO,,1,MDDS1135,401419,1,1,18
08251125-40,20251102,20251102-40-40831,40 - Hamilton GO,,1,MDDS1135,401506,1,1,40
08251125-33,20251102,20251102-33-33660,33 - York Mills Term,,0,MDDS1135,401492,1,1,33
08251125-18,20251102,20251102-18-18670,18 - Aldershot GO,,0,MDDS1135,401417,1,1,18
08251125-16,20251102,20251102-16-16761,16 - Hamilton GO,,1,MDDS1134,401404,1,1,16
08251125-16,20251102,20251102-16-16720,16 - Union Station,,0,MDDS1134,401405,1,1,16
08251125-15,20251102,20251102-15-15491,15 - Brantford Term,,1,MDDS1134,401398,1,1,15
08251125-30,20251102,20251102-30-30851,30 - U of Waterloo,,1,MDDS1133,401466,1,1,30
08251125-47,20251102,20251102-47-47840,47 - Hwy. 407 Bus Term,,0,MDDS1133,401520,1,1,47
08251125-47,20251102,20251102-47-47671,47 - Hamilton GO,,1,MDDS1133,401521,1,1,47
08251125-47,20251102,20251102-47-47650,47 - Hwy. 407 Bus Term,,0,MDDS1133,401520,1,1,47
08251125-16,20251102,20251102-16-16861,16 - Hamilton GO,,1,MDDS1132,401404,1,1,16
08251125-16,20251102,20251102-16-16840,16 - Union Station,,0,MDDS1132,401405,1,1,16
08251125-18,20251102,20251102-18-18820,18 - Aldershot GO,,0,MDDS1132,401417,1,1,18
08251125-40,20251102,20251102-40-40671,40 - Hamilton GO,,1,MDDS1132,401506,1,1,40
08251125-40,20251102,20251102-40-40560,40 - Richmond Hill Ctr,,0,MDDS1132,401505,1,1,40
08251125-16,20251102,20251102-16-16891,16 - Hamilton GO,,1,MDDS1131,401404,1,1,16
08251125-16,20251102,20251102-16-16870,16 - Union Station,,0,MDDS1131,401405,1,1,16
08251125-16,20251102,20251102-16-16801,16 - Hamilton GO,,1,MDDS1131,401404,1,1,16
08251125-16,20251102,20251102-16-16780,16 - Union Station,,0,MDDS1131,401405,1,1,16
08251125-16,20251102,20251102-16-16661,16 - Hamilton GO,,1,MDDS1131,401404,1,1,16
08251125-16,20251102,20251102-16-16610,16 - Union Station,,0,MDDS1131,401405,1,1,16
08251125-30,20251102,20251102-30-30813,30A - U of Waterloo,,1,MDDS1130,401462,1,1,30A
08251125-36,20251102,20251102-36-36791,36B - Bramalea Term,,1,MDDS1130,401498,1,1,36B
08251125-36,20251102,20251102-36-36720,36B - York Mills Term,,0,MDDS1130,401497,1,1,36B
08251125-36,20251102,20251102-36-36671,36B - Bramalea Term,,1,MDDS1130,401498,1,1,36B
08251125-40,20251102,20251102-40-40530,40 - Richmond Hill Ctr,,0,MDDS1130,401505,1,1,40
08251125-47,20251102,20251102-47-47841,47 - Hamilton GO,,1,MDDS1129,401521,1,1,47
08251125-47,20251102,20251102-47-47830,47 - Hwy. 407 Bus Term,,0,MDDS1129,401520,1,1,47
08251125-47,20251102,20251102-47-47641,47 - Hamilton GO,,1,MDDS1129,401521,1,1,47
08251125-47,20251102,20251102-47-47620,47 - Hwy. 407 Bus Term,,0,MDDS1129,401520,1,1,47
08251125-47,20251102,20251102-47-47831,47 - Hamilton GO,,1,MDDS1128,401521,1,1,47
08251125-47,20251102,20251102-47-47810,47 - Hwy. 407 Bus Term,,0,MDDS1128,401520,1,1,47
08251125-18,20251102,20251102-18-18641,18 - Hamilton GO,,1,MDDS1128,401419,1,1,18
08251125-12,20251102,20251102-12-12652,12B - Burlington GO,,0,MDDS1128,401395,1,1,12B
08251125-12,20251102,20251102-12-12463,12B - Niagara Falls,,1,MDDS1128,401394,1,1,12B
08251125-12,20251102,20251102-12-12782,12B - Burlington GO,,0,MDDS1127,401395,1,1,12B
08251125-16,20251102,20251102-16-16601,16 - Hamilton GO,,1,MDDS1127,401404,1,1,16
08251125-16,20251102,20251102-16-16550,16 - Union Station,,0,MDDS1127,401405,1,1,16
08251125-47,20251102,20251102-47-47791,47 - Hamilton GO,,1,MDDS1126,401521,1,1,47
08251125-47,20251102,20251102-47-47770,47 - Hwy. 407 Bus Term,,0,MDDS1126,401520,1,1,47
08251125-47,20251102,20251102-47-47551,47 - Hamilton GO,,1,MDDS1126,401521,1,1,47
08251125-47,20251102,20251102-47-47530,47 - Hwy. 407 Bus Term,,0,MDDS1126,401520,1,1,47
08251125-47,20251102,20251102-47-47781,47 - Hamilton GO,,1,MDDS1125,401521,1,1,47
08251125-47,20251102,20251102-47-47750,47 - Hwy. 407 Bus Term,,0,MDDS1125,401520,1,1,47
08251125-47,20251102,20251102-47-47521,47 - Hamilton GO,,1,MDDS1125,401521,1,1,47
08251125-47,20251102,20251102-47-47500,47 - Hwy. 407 Bus Term,,0,MDDS1125,401520,1,1,47
08251125-16,20251102,20251102-16-16721,16 - Hamilton GO,,1,MDDS1124,401404,1,1,16
08251125-16,20251102,20251102-16-16690,16 - Union Station,,0,MDDS1124,401405,1,1,16
08251125-16,20251102,20251102-16-16511,16 - Hamilton GO,,1,MDDS1124,401404,1,1,16
08251125-16,20251102,20251102-16-16460,16 - Union Station,,0,MDDS1124,401405,1,1,16
08251125-18,20251102,20251102-18-18871,18 - Hamilton GO,,1,MDDS1123,401419,1,1,18
08251125-47,20251102,20251102-47-47751,47 - Hamilton GO,,1,MDDS1123,401521,1,1,47
08251125-47,20251102,20251102-47-47730,47 - Hwy. 407 Bus Term,,0,MDDS1123,401520,1,1,47
08251125-47,20251102,20251102-47-47491,47 - Hamilton GO,,1,MDDS1123,401521,1,1,47
08251125-19,20251031,20251031-19-19651,19 - Square One,,1,steep044,401428,1,1,19
08251125-36,20251031,20251031-36-36531,36B - Bramalea Term,,1,steep044,401498,1,1,36B
08251125-33,20251031,20251031-33-33831,33E - Georgetown GO,,1,steep043,401491,1,1,33E
08251125-19,20251031,20251031-19-19710,19 - Finch Terminal,,0,steep043,401427,1,1,19
08251125-19,20251031,20251031-19-19641,19 - Square One,,1,steep043,401428,1,1,19
08251125-32,20251031,20251031-32-32411,32 - Trinity Common,,1,steep043,401481,1,1,32
08251125-92,20251031,20251031-92-92760,92 - Yorkdale Term,,1,steep042,402116,1,1,92
08251125-94,20251031,20251031-94-94090,94 - Square One,,1,oshaw008,402119,1,1,94
08251125-88,20251031,20251031-88-88171,88B - DC Oshawa GO,,1,oshaw007,402103,1,1,88B
08251125-88,20251031,20251031-88-88070,88 - Trent U,,0,oshaw007,402102,1,1,88
08251125-96,20251031,20251031-96-96361,96B - DC Oshawa GO,,0,oshaw006,402121,1,1,96B
08251125-41,20251031,20251031-41-41134,41C - Centennial College,,0,oshaw006,401511,1,1,41C
08251125-92,20251031,20251031-92-92050,92 - Yorkdale Term,,1,oshaw006,402116,1,1,92
08251125-92,20251031,20251031-92-92351,92 - DC Oshawa GO,,0,oshaw005,402114,1,1,92
08251125-92,20251031,20251031-92-92220,92 - Yorkdale Term,,1,oshaw005,402116,1,1,92
08251125-88,20251031,20251031-88-88111,88 - DC Oshawa GO,,1,oshaw005,402104,1,1,88
08251125-41,20251031,20251031-41-41062,41A - Pickering GO,,0,oshaw004,401510,1,1,41A
08251125-92,20251031,20251031-92-92030,92 - Yorkdale Term,,1,oshaw004,402116,1,1,92
08251125-92,20251031,20251031-92-92311,92 - DC Oshawa GO,,0,oshaw003,402114,1,1,92
08251125-52,20251031,20251031-52-52152,52A - Hwy. 407 Bus Term,,1,oshaw003,401528,1,1,52A
08251125-90,20251031,20251031-90-90052,90B - DC Oshawa GO,,0,oshaw003,402109,1,1,90B
08251125-90,20251031,20251031-90-90001,90B - Union Station,,1,oshaw003,402108,1,1,90B
08251125-94,20251031,20251031-94-94371,94 - Pickering GO,,0,oshaw002,402118,1,1,94
08251125-41,20251031,20251031-41-41473,41A - Square One,,1,MDDS3153,401507,1,1,41A
08251125-41,20251031,20251031-41-41374,41C - Centennial College,,0,MDDS3153,401511,1,1,41C
08251125-25,20251031,20251031-25-25692,25C - Square One,,0,MDDS3152,401446,1,1,25C
08251125-30,20251031,20251031-30-30565,30E - U of Waterloo,,1,MDDS3152,401463,1,1,30E
08251125-30,20251031,20251031-30-30432,30A - Bramalea GO,,0,MDDS3152,401461,1,1,30A
08251125-27,20251031,20251031-27-27701,27B - Meadowvale GO,,1,MDDS3151,401455,1,1,27B
08251125-27,20251031,20251031-27-27630,27A - Finch Terminal,,0,MDDS3151,401454,1,1,27A
08251125-27,20251031,20251031-27-27451,27A - Milton GO,,1,MDDS3151,401456,1,1,27A
08251125-27,20251031,20251031-27-27400,27B - Finch Terminal,,0,MDDS3151,401453,1,1,27B
08251125-56,20251031,20251031-56-56630,56 - Oakville GO,,1,MDDS3150,401533,1,1,56
08251125-56,20251031,20251031-56-56411,56 - DC Oshawa GO,,0,MDDS3150,401536,1,1,56
08251125-30,20251031,20251031-30-30632,30A - Bramalea GO,,0,MDDS3149,401461,1,1,30A
08251125-30,20251031,20251031-30-30515,30E - U of Waterloo,,1,MDDS3149,401463,1,1,30E
08251125-30,20251031,20251031-30-30424,30E - Bramalea GO,,0,MDDS3149,401465,1,1,30E
08251125-19,20251031,20251031-19-19731,19 - Square One,,1,MDDS3148,401428,1,1,19
08251125-19,20251031,20251031-19-19670,19 - Finch Terminal,,0,MDDS3148,401427,1,1,19
08251125-41,20251031,20251031-41-41582,41B - Centennial College,,0,MDDS1141,401509,1,1,41B
08251125-47,20251031,20251031-47-47464,47G - Erin Mills,,0,MDDS1141,401517,1,1,47G
08251125-40,20251031,20251031-40-40591,40 - Hamilton GO,,1,MDDS1140,401506,1,1,40
08251125-40,20251031,20251031-40-40460,40 - Richmond Hill Ctr,,0,MDDS1140,401505,1,1,40
08251125-41,20251031,20251031-41-41691,41 - Hamilton GO,,1,MDDS1138,401513,1,1,41
08251125-41,20251031,20251031-41-41480,41 - Pickering GO,,0,MDDS1138,401512,1,1,41
08251125-41,20251031,20251031-41-41671,41 - Hamilton GO,,1,MDDS1137,401513,1,1,41
08251125-41,20251031,20251031-41-41460,41 - Pickering GO,,0,MDDS1137,401512,1,1,41
08251125-15,20251031,20251031-15-15840,15 - Aldershot GO,,0,MDDS1136,401399,1,1,15
08251125-15,20251031,20251031-15-15641,15 - Brantford Term,,1,MDDS1136,401398,1,1,15
08251125-11,20251031,20251031-11-11730,11 - Aldershot GO,,0,MDDS1136,401390,1,1,11
08251125-11,20251031,20251031-11-11281,11 - Brock University,,1,MDDS1136,401389,1,1,11
08251125-40,20251031,20251031-40-40561,40 - Hamilton GO,,1,MDDS1135,401506,1,1,40
08251125-40,20251031,20251031-40-40420,40 - Richmond Hill Ctr,,0,MDDS1135,401505,1,1,40
08251125-41,20251031,20251031-41-41641,41 - Hamilton GO,,1,MDDS1134,401513,1,1,41
08251125-41,20251031,20251031-41-41430,41 - Pickering GO,,0,MDDS1134,401512,1,1,41
08251125-41,20251031,20251031-41-41321,41 - Hamilton GO,,1,MDDS1121,401513,1,1,41
08251125-41,20251031,20251031-41-41160,41 - Pickering GO,,0,MDDS1121,401512,1,1,41
08251125-47,20251031,20251031-47-47203,47D - McMaster U,,1,MDDS1120,401518,1,1,47D
08251125-40,20251031,20251031-40-40150,40 - Richmond Hill Ctr,,0,MDDS1120,401505,1,1,40
08251125-47,20251031,20251031-47-47183,47D - McMaster U,,1,MDDS1119,401518,1,1,47D
08251125-40,20251031,20251031-40-40100,40 - Richmond Hill Ctr,,0,MDDS1119,401505,1,1,40
08251125-40,20251031,20251031-40-40381,40 - Hamilton GO,,1,MDDS1117,401506,1,1,40
08251125-40,20251031,20251031-40-40290,40 - Richmond Hill Ctr,,0,MDDS1117,401505,1,1,40
08251125-18,20251031,20251031-18-18121,18 - Hamilton GO,,1,MDDS1117,401419,1,1,18
08251125-47,20251031,20251031-47-47025,47G - McMaster U,,1,MDDS1117,401516,1,1,47G
08251125-47,20251031,20251031-47-47163,47D - McMaster U,,1,MDDS1116,401518,1,1,47D
08251125-48,20251031,20251031-48-48220,48 - Hwy. 407 Bus Term,,0,MDDS1116,401524,1,1,48
08251125-47,20251031,20251031-47-47153,47D - McMaster U,,1,MDDS1115,401518,1,1,47D
08251125-32,20251031,20251031-32-32132,32B - Finch Terminal,,0,MDDS1115,401484,1,1,32B
08251125-41,20251031,20251031-41-41301,41 - Hamilton GO,,1,MDDS1114,401513,1,1,41
08251125-41,20251031,20251031-41-41090,41 - Pickering GO,,0,MDDS1114,401512,1,1,41
08251125-40,20251031,20251031-40-40090,40 - Richmond Hill Ctr,,0,MDDS1113,401505,1,1,40
08251125-15,20251031,20251031-15-15570,15 - Aldershot GO,,0,MDDS1112,401399,1,1,15
08251125-15,20251031,20251031-15-15201,15 - Brantford Term,,1,MDDS1112,401398,1,1,15
08251125-15,20251031,20251031-15-15420,15 - Aldershot GO,,0,MDDS1112,401399,1,1,15
08251125-15,20251031,20251031-15-15091,15 - Brantford Term,,1,MDDS1112,401398,1,1,15
08251125-15,20251031,20251031-15-15220,15 - Aldershot GO,,0,MDDS1112,401399,1,1,15
08251125-40,20251031,20251031-40-40181,40 - Hamilton GO,,1,MDDS1111,401506,1,1,40
08251125-40,20251031,20251031-40-40060,40 - Richmond Hill Ctr,,0,MDDS1111,401505,1,1,40
08251125-41,20251031,20251031-41-41261,41 - Hamilton GO,,1,MDDS1110,401513,1,1,41
08251125-41,20251031,20251031-41-41050,41 - Pickering GO,,0,MDDS1110,401512,1,1,41
08251125-16,20251031,20251031-16-16341,16 - Hamilton GO,,1,MDDS1109,401404,1,1,16
08251125-21,20251031,20251031-21-21274,21A - Union Station,,0,MDDS1109,401430,1,1,21A
08251125-21,20251031,20251031-21-21111,21 - Milton GO,,1,MDDS1109,401442,1,1,21
08251125-16,20251031,20251031-16-16090,16 - Union Station,,0,MDDS1109,401405,1,1,16
08251125-40,20251031,20251031-40-40151,40 - Hamilton GO,,1,MDDS1108,401506,1,1,40
08251125-40,20251031,20251031-40-40040,40 - Richmond Hill Ctr,,0,MDDS1108,401505,1,1,40
08251125-41,20251031,20251031-41-41241,41 - Hamilton GO,,1,MDDS1107,401513,1,1,41
08251125-41,20251031,20251031-41-41010,41 - Pickering GO,,0,MDDS1107,401512,1,1,41
08251125-47,20251031,20251031-47-47043,47D - McMaster U,,1,MDDS1106,401518,1,1,47D
08251125-18,20251031,20251031-18-18022,18H - Union Station,,0,MDDS1106,401408,1,1,18H
08251125-41,20251031,20251031-41-41211,41 - Hamilton GO,,1,MDDS1105,401513,1,1,41
08251125-41,20251031,20251031-41-41000,41 - Pickering GO,,0,MDDS1105,401512,1,1,41
08251125-47,20251031,20251031-47-47083,47D - McMaster U,,1,MDDS1104,401518,1,1,47D
08251125-48,20251031,20251031-48-48100,48 - Hwy. 407 Bus Term,,0,MDDS1104,401524,1,1,48
08251125-18,20251031,20251031-18-18340,18 - Aldershot GO,,0,MDDS1103,401417,1,1,18
08251125-40,20251031,20251031-40-40091,40 - Hamilton GO,,1,MDDS1103,401506,1,1,40
08251125-40,20251031,20251031-40-40020,40 - Richmond Hill Ctr,,0,MDDS1103,401505,1,1,40
08251125-40,20251031,20251031-40-40311,40 - Hamilton GO,,1,MDDS1102,401506,1,1,40
08251125-40,20251031,20251031-40-40210,40 - Richmond Hill Ctr,,0,MDDS1102,401505,1,1,40
08251125-16,20251031,20251031-16-16101,16 - Hamilton GO,,1,MDDS1102,401404,1,1,16
08251125-21,20251031,20251031-21-21010,21 - Union Station,,0,MDDS1102,401434,1,1,21
08251125-47,20251031,20251031-47-47145,47G - McMaster U,,1,MDDS1101,401516,1,1,47G
08251125-47,20251031,20251031-47-47162,47A - Square One,,0,MDDS1101,401522,1,1,47A
08251125-40,20251031,20251031-40-40041,40 - Hamilton GO,,1,MDDS1101,401506,1,1,40
08251125-40,20251031,20251031-40-40010,40 - Richmond Hill Ctr,,0,MDDS1101,401505,1,1,40
08251125-40,20251031,20251031-40-40951,40 - Hamilton GO,,1,hamlt016,401506,1,1,40
08251125-40,20251031,20251031-40-40860,40 - Richmond Hill Ctr,,0,hamlt016,401505,1,1,40
08251125-11,20251031,20251031-11-11880,11 - Aldershot GO,,0,hamlt016,401390,1,1,11
08251125-11,20251031,20251031-11-11571,11 - Brock University,,1,hamlt016,401389,1,1,11
08251125-18,20251031,20251031-18-18941,18 - Hamilton GO,,1,hamlt015,401419,1,1,18
08251125-41,20251031,20251031-41-41811,41 - Hamilton GO,,1,hamlt015,401513,1,1,41
08251125-41,20251031,20251031-41-41650,41 - Pickering GO,,0,hamlt015,401512,1,1,41
08251125-15,20251031,20251031-15-15900,15 - Aldershot GO,,0,hamlt014,401399,1,1,15
08251125-15,20251031,20251031-15-15781,15 - Brantford Term,,1,hamlt014,401398,1,1,15
08251125-11,20251031,20251031-11-11830,11 - Aldershot GO,,0,hamlt014,401390,1,1,11
08251125-11,20251031,20251031-11-11451,11 - Brock University,,1,hamlt014,401389,1,1,11
08251125-17,20251031,20251031-17-17740,17 - Hamilton GO,,1,hamlt013,401407,1,1,17
08251125-30,20251031,20251031-30-30611,30 - U of Waterloo,,1,hamlt013,401466,1,1,30
08251125-47,20251031,20251031-47-47486,47D - Hwy. 407 Bus Term,,0,hamlt013,401519,1,1,47D
08251125-47,20251031,20251031-47-47804,47G - Erin Mills,,0,hamlt012,401517,1,1,47G
08251125-47,20251031,20251031-47-47664,47G - Erin Mills,,0,hamlt012,401517,1,1,47G
08251125-47,20251031,20251031-47-47534,47G - Erin Mills,,0,hamlt012,401517,1,1,47G
08251125-18,20251031,20251031-18-18610,18 - Aldershot GO,,0,hamlt012,401417,1,1,18
08251125-47,20251031,20251031-47-47740,47 - Hwy. 407 Bus Term,,0,hamlt011,401520,1,1,47
08251125-15,20251031,20251031-15-15772,15B - Aldershot GO,,0,hamlt011,401401,1,1,15B
08251125-15,20251031,20251031-15-15303,15B - SNGR/MCFN,,1,hamlt011,401402,1,1,15B
08251125-18,20251031,20251031-18-18841,18 - Hamilton GO,,1,hamlt010,401419,1,1,18
08251125-21,20251031,20251031-21-21713,21B - Lisgar GO,,1,hamlt010,401441,1,1,21B
08251125-21,20251031,20251031-21-21620,21 - Union Station,,0,hamlt010,401434,1,1,21
08251125-22,20251031,20251031-22-22511,22 - Milton GO,,0,hamlt010,401443,1,1,22
08251125-47,20251031,20251031-47-47414,47G - Erin Mills,,0,hamlt010,401517,1,1,47G
08251125-33,20251031,20251031-33-33721,33 - U of Guelph,,1,hamlt009,401488,1,1,33
08251125-40,20251031,20251031-40-40540,40 - Richmond Hill Ctr,,0,hamlt009,401505,1,1,40
08251125-16,20251031,20251031-16-16421,16 - Hamilton GO,,1,hamlt009,401404,1,1,16
08251125-47,20251031,20251031-47-47686,47D - Hwy. 407 Bus Term,,0,hamlt008,401519,1,1,47D
08251125-15,20251031,20251031-15-15453,15B - SNGR/MCFN,,1,hamlt008,401402,1,1,15B
08251125-15,20251031,20251031-15-15600,15 - Aldershot GO,,0,hamlt008,401399,1,1,15
08251125-15,20251031,20251031-15-15261,15 - Brantford Term,,1,hamlt008,401398,1,1,15
08251125-15,20251031,20251031-15-15462,15B - Aldershot GO,,0,hamlt007,401401,1,1,15B
08251125-15,20251031,20251031-15-15043,15B - SNGR/MCFN,,1,hamlt007,401402,1,1,15B
08251125-15,20251031,20251031-15-15292,15B - Aldershot GO,,0,hamlt005,401401,1,1,15B
08251125-47,20251031,20251031-47-47045,47G - McMaster U,,1,hamlt004,401516,1,1,47G
08251125-15,20251031,20251031-15-15160,15 - Aldershot GO,,0,hamlt004,401399,1,1,15
08251125-15,20251031,20251031-15-15115,15A - McMaster U,,1,hamlt003,401403,1,1,15A
08251125-18,20251031,20251031-18-18051,18C - Hamilton GO,,1,hamlt003,401418,1,1,18C
08251125-17,20251031,20251031-17-17230,17 - Hamilton GO,,1,hamlt002,401407,1,1,17
08251125-25,20251031,20251031-25-25111,25 - U of Waterloo,,1,hamlt002,401450,1,1,25
08251125-12,20251031,20251031-12-12050,12A - Burlington Carpool,,0,hamlt002,401393,1,1,12A
08251125-31,20251031,20251031-31-31101,31 - U of Guelph,,1,hamlt001,401471,1,1,31
08251125-18,20251031,20251031-18-18020,18G - Union Station,,0,hamlt001,401421,1,1,18G
08251125-65,20251031,20251031-65-65941,65E - East Gwillimbury GO,,0,eggoG018,401542,1,1,65E
08251125-65,20251031,20251031-65-65910,65E - Union Station,,1,eggoG018,401553,1,1,65E
08251125-68,20251031,20251031-68-68721,68 - Barrie Terminal,,0,eggoG018,401564,1,1,68
08251125-68,20251031,20251031-68-68840,68 - Aurora GO,,1,eggoG018,401566,1,1,68
08251125-61,20251031,20251031-61-61961,61 - Bloomington GO,,0,eggoG017,401539,1,1,61
08251125-61,20251031,20251031-61-61901,61 - Bloomington GO,,0,eggoG017,401539,1,1,61
08251125-61,20251031,20251031-61-61771,61 - Bloomington GO,,0,eggoG017,401539,1,1,61
08251125-65,20251031,20251031-65-65710,65 - Union Station,,1,eggoG017,401543,1,1,65
08251125-70,20251031,20251031-70-70861,70D - Uxbridge,,0,eggoG016,401573,1,1,70D
08251125-68,20251031,20251031-68-68711,68E - East Gwillimbury GO,,0,eggoG016,401560,1,1,68E
08251125-68,20251031,20251031-68-68830,68 - Aurora GO,,1,eggoG016,401566,1,1,68
08251125-68,20251031,20251031-68-68461,68B - Barrie Terminal,,0,eggoG016,401563,1,1,68B
08251125-65,20251031,20251031-65-65881,65E - East Gwillimbury GO,,0,eggoG015,401542,1,1,65E
08251125-61,20251031,20251031-61-61811,61 - Bloomington GO,,0,eggoG015,401539,1,1,61
08251125-41,20251031,20251031-41-41537,41F - Square One,,1,eggoG015,401514,1,1,41F
08251125-21,20251016,20251016-21-21951,21 - Milton GO,,1,strvl050,401442,1,1,21
08251125-21,20251016,20251016-21-21890,21 - Union Station,,0,strvl050,401434,1,1,21
08251125-33,20251016,20251016-33-33851,33B - Mount Pleasant GO,,1,strvl050,401490,1,1,33B
08251125-94,20251016,20251016-94-94950,94 - Square One,,1,strvl049,402119,1,1,94
08251125-56,20251016,20251016-56-56841,56 - DC Oshawa GO,,0,strvl049,401536,1,1,56
08251125-47,20251016,20251016-47-47834,47G - Erin Mills,,0,strvl049,401517,1,1,47G
08251125-18,20251016,20251016-18-18641,18 - Hamilton GO,,1,strvl049,401419,1,1,18
08251125-94,20251016,20251016-94-94890,94 - Square One,,1,strvl047,402119,1,1,94
08251125-94,20251016,20251016-94-94831,94 - Pickering GO,,0,strvl047,402118,1,1,94
08251125-25,20251016,20251016-25-25720,25 - Square One,,0,strvl047,401445,1,1,25
08251125-29,20251016,20251016-29-29621,29 - Guelph Central GO,,1,strvl047,401459,1,1,29
08251125-31,20251016,20251016-31-31883,31K - Mount Pleasant GO,,1,strvl046,401476,1,1,31K
08251125-47,20251016,20251016-47-47846,47D - Hwy. 407 Bus Term,,0,strvl046,401519,1,1,47D
08251125-22,20251016,20251016-22-22721,22 - Milton GO,,0,strvl046,401443,1,1,22
08251125-22,20251016,20251016-22-22680,22 - Oakville GO,,1,strvl046,401444,1,1,22
