route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
UP,20251010,20251010-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251010,20251010-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251010,20251010-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251010,20251010-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251010,20251010-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251010,20251010-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251010,20251010-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251010,20251010-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251010,20251010-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251010,20251010-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251010,20251010-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4304,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4303,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4302,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4301,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4241,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4240,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4239,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4238,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4237,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4236,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4235,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4136,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4135,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4134,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4133,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4132,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4131,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4130,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4129,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4128,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4127,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4126,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4125,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4124,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4123,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4122,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4121,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4120,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4119,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4118,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4117,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4116,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4115,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4114,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4113,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4112,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4111,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4110,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4109,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4108,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4107,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4106,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4105,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4104,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4043,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4042,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4041,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4040,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4039,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4038,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4037,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4036,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4035,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4034,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4033,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4032,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4031,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4030,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4029,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4028,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4027,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4026,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4025,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4024,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4023,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4022,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4021,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4020,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4019,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4018,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4017,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4016,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4015,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4014,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4013,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251009,20251009-4012,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251009,20251009-4011,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251009,20251009-4010,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251009,20251009-4009,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251009,20251009-4008,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251009,20251009-4007,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251009,20251009-4006,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251009,20251009-4005,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251009,20251009-4004,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251009,20251009-4003,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4341,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4340,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4339,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4338,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4337,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4336,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4335,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4334,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4333,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4332,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4331,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4330,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4329,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4328,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4327,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4326,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4325,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4324,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4323,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4322,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4321,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4320,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4319,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4318,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4317,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4316,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4315,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4314,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4313,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4312,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4311,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4310,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4309,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4308,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4307,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4306,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4305,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4304,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4303,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4302,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4301,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4241,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4240,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4239,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4238,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4237,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4236,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4235,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4234,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4233,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4232,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4231,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4230,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4229,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4228,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4227,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4226,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4225,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4224,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4223,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4222,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4221,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4220,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4219,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4218,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4217,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4216,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4215,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4214,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4213,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4212,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4211,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4210,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4209,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4208,UP Express Union Station,1,UP02,PAUN,1,2
UP,20251008,20251008-4207,UP Express Pearson Airport,0,UP02,UNPA,1,2
UP,20251008,20251008-4206,UP Express Union Station,1,UP03,PAUN,1,2
UP,20251008,20251008-4205,UP Express Pearson Airport,0,UP03,UNPA,1,2
UP,20251008,20251008-4204,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4203,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4142,UP Express Union Station,1,UP04,PAUN,1,2
UP,20251008,20251008-4141,UP Express Pearson Airport,0,UP04,UNPA,1,2
UP,20251008,20251008-4140,UP Express Union Station,1,UP05,PAUN,1,2
UP,20251008,20251008-4139,UP Express Pearson Airport,0,UP05,UNPA,1,2
UP,20251008,20251008-4138,UP Express Union Station,1,UP01,PAUN,1,2
UP,20251008,20251008-4137,UP Express Pearson Airport,0,UP01,UNPA,1,2
UP,20251008,20251008-4136,UP Express Union Station,1,UP02,PAUN,1,2
